"id","name","given_name","gender","wiki_url","laureate_url","external_url","birth","birth_year","death","death_year","birth_location","death_location"
723,"Greengard","Paul","male","https://en.wikipedia.org/wiki/Paul_Greengard","https://api.nobelprize.org/2/laureate/723","https://www.nobelprize.org/laureate/723","1925-12-11",1925,"2019-04-13",2019,"dr5reu4d7xqv","dr5reu4d7xqv"
346,"Müller","Paul","male","https://en.wikipedia.org/wiki/Paul_Hermann_Müller","https://api.nobelprize.org/2/laureate/346","https://www.nobelprize.org/laureate/346","1899-01-12",1899,"1965-10-12",1965,"u0mqs9tq14j4","u0mqsdj3frj7"
455,"Doherty","Peter C.","male","https://en.wikipedia.org/wiki/Peter_C._Doherty","https://api.nobelprize.org/2/laureate/455","https://www.nobelprize.org/laureate/455","1940-10-15",1940,,,"r7hgdpkm9vqv",
370,"Medawar","Peter","male","https://en.wikipedia.org/wiki/Peter_Medawar","https://api.nobelprize.org/2/laureate/370","https://www.nobelprize.org/laureate/370","1915-02-28",1915,"1987-10-02",1987,"75cm8v4tje67","gcpvj1puzgy0"
383,"Rous","Peyton","male","https://en.wikipedia.org/wiki/Francis_Peyton_Rous","https://api.nobelprize.org/2/laureate/383","https://www.nobelprize.org/laureate/383","1879-10-05",1879,"1970-02-16",1970,"dqcx82g4hfx2","dr5reu4d7xqv"
351,"Hench","Philip S.","male","https://en.wikipedia.org/wiki/Philip_Showalter_Hench","https://api.nobelprize.org/2/laureate/351","https://www.nobelprize.org/laureate/351","1896-02-28",1896,"1965-03-30",1965,"dppn53gkz5dr","d730tqznydp8"
449,"Sharp","Phillip A.","male","https://en.wikipedia.org/wiki/Phillip_Allen_Sharp","https://api.nobelprize.org/2/laureate/449","https://www.nobelprize.org/laureate/449","1944-06-06",1944,,,"dnuh10bkmfeq",
385,"Granit","Ragnar","male","https://en.wikipedia.org/wiki/Ragnar_Granit","https://api.nobelprize.org/2/laureate/385","https://www.nobelprize.org/laureate/385","1900-10-30",1900,"1991-03-12",1991,"ud9wrcnp308h","u6sc7pyg248w"
863,"Steinman","Ralph M.","male","https://en.wikipedia.org/wiki/Ralph_M._Steinman","https://api.nobelprize.org/2/laureate/863","https://www.nobelprize.org/laureate/863","1943-01-14",1943,"2011-09-30",2011,"f25dvgs8uwn7","dr5reu4d7xqv"
885,"Schekman","Randy W.","male","https://en.wikipedia.org/wiki/Randy_Schekman","https://api.nobelprize.org/2/laureate/885","https://www.nobelprize.org/laureate/885","1948-12-30",1948,,,"9zvz9tg69xur",
407,"Dulbecco","Renato","male","https://en.wikipedia.org/wiki/Renato_Dulbecco","https://api.nobelprize.org/2/laureate/407","https://www.nobelprize.org/laureate/407","1914-02-22",1914,"2012-02-19",2012,"sqgv37pnc0vc","9mudg8fnksz1"
774,"Axel","Richard","male","https://en.wikipedia.org/wiki/Richard_Axel","https://api.nobelprize.org/2/laureate/774","https://www.nobelprize.org/laureate/774","1946-07-02",1946,,,"dr5reu4d7xqv",
